,pct_missing,nobs,r2,r2_adj,bic,r2_pred,mse_pred,mape_pred,const_ci_rng,const_estimate,const_in_target,const_true_beta,x1_ci_rng,x1_estimate,x1_in_target,x1_true_beta,x1:x2_ci_rng,x1:x2_estimate,x1:x2_in_target,x1:x2_true_beta,x2_ci_rng,x2_estimate,x2_in_target,x2_true_beta,action_type,beta_sigma,sample_size,beta_x2/beta_x1
0,0.0,50.0,0.9582005699493206,0.9554745201634067,155.96739024432733,0.9509623301128852,1.158322689133262,5.642401768989631,3.053446729161511,9.838268374440725,1,10,5.047057309081503,10.40230408710476,1,10,8.269326452378458,9.874933346863664,1,10,4.747682476646105,1.3158921373485173,1,1.0,mean,0.0,1.0,0.0
1,1.0,50.0,0.9347273212208651,0.9304704073874432,178.25193269557693,0.9351524357717762,1.531769457102924,6.362841070526021,3.646277074934634,11.29251349035447,1,10,5.783293218874832,7.53967576186349,1,10,9.06683263206376,14.973872071548431,0,10,5.4746504501216835,-1.1523610370678694,1,1.0,mean,0.0,1.0,0.0
0,0.0,50.0,0.9531244205628951,0.9500673175561274,156.13661902966592,0.924359088319258,1.5536216324791283,6.0304456677693175,2.694535078468302,10.385143071671955,1,10,4.211940304896725,8.634064212831705,1,10,7.077131513612141,12.251010834394238,1,10,4.180941748935704,0.5043001469797725,1,1.0,mean,0.0,1.0,0.0
1,1.0,50.0,0.9160056956031308,0.9105278061859436,185.29922633997634,0.901208589374601,2.0291198141365725,7.190521507372841,3.3399627062338837,12.270942704972931,0,10,5.5038395777115126,5.748329809841946,0,10,8.485311159399991,17.470435608397093,0,10,4.915308261699376,-2.6179544099416088,0,1.0,mean,0.0,1.0,0.0
0,0.0,50.0,0.9641633784324334,0.9618262074606355,148.75735263308488,0.9739418991598358,0.6625195581171159,4.374836790793592,2.1893943976276447,9.731338010936621,1,10,3.5940926369827366,10.085146231192551,1,10,6.752715279718025,9.823627007644003,1,10,4.00169417021217,1.1404042860439763,1,1.0,mean,0.0,1.0,0.0
1,1.0,50.0,0.9275767701424915,0.9228535160213497,183.93519178051605,0.9461879822148999,1.3681547424754794,5.92168651724312,2.704888149067809,11.582519771400577,0,10,4.375648343626892,6.8661548537659325,0,10,7.81518023062028,16.544650585195164,0,10,4.8376042439911355,-2.4846528493052604,0,1.0,mean,0.0,1.0,0.0
0,0.0,50.0,0.9593008798074982,0.9566465893601611,128.4071186238605,0.9580278922647004,0.8900892870684843,4.448898996750622,1.7357095604709194,9.913133370022903,1,10,3.35531794694284,9.868108038473737,1,10,7.1860438476112805,9.474828462762986,1,10,3.51042255730594,1.5637704959627756,1,1.0,mean,0.0,1.0,0.0
1,1.0,50.0,0.9430545863396432,0.9393407550139677,145.2014525531327,0.9549772723435341,0.9547828242115858,4.8140240506955765,1.86077403789821,10.735558501146869,1,10,3.6469410966636,8.452896244844304,1,10,7.4839275985646125,13.565327326353362,1,10,3.5890784443284627,-0.8212902091941485,0,1.0,mean,0.0,1.0,0.0
0,0.0,50.0,0.9637267880400657,0.9613611437818091,156.53247226271102,0.9686274742959576,1.069162038749447,5.632096922269746,2.0202891096205207,10.067189008533298,1,10,4.407625606641535,9.51166805184059,1,10,7.193714411866598,10.075806896263225,1,10,3.6429553922210403,1.30937883921999,1,1.0,mean,0.0,1.0,0.0
1,1.0,50.0,0.9517144882025814,0.9485654330853585,170.83507459111877,0.9696412996408613,1.0346113116923186,5.192317985404358,2.3812563380397975,10.346200405685707,1,10,4.86733833345205,8.133455187349298,1,10,7.6655473321410685,12.750823609194551,1,10,4.103922578588226,0.49611491611190495,1,1.0,mean,0.0,1.0,0.0
0,0.0,20.0,0.6537873370396423,0.5888724627345753,111.08456482330746,0.7198390817686624,6.694714038304528,13.117751435088923,13.605296958859558,9.73390147086907,1,10,19.746454008656187,12.204999669265177,1,10,47.72200487638728,5.460564385412843,1,10,33.33525029223823,-1.8567390186333377,1,1.0,mean,1.0,0.0,0.0
1,1.0,20.0,0.6841818312866401,0.6249659246528851,109.24683309182981,0.5306411733555092,11.215779651123155,15.565842609191755,10.334318512841518,11.113800503712973,1,10,15.160840405357698,10.768017625956483,1,10,34.311852416946,13.591413154497593,1,10,24.093023638520492,-8.61688907723542,1,1.0,mean,1.0,0.0,0.0
0,0.0,20.0,0.6253180651989592,0.555065202423764,112.78453910875658,0.6807638357722109,6.094880305091272,10.52605370154728,17.510939529767697,12.666766569235804,1,10,26.699213070104037,8.18690400947699,1,10,53.4857870583899,12.907230622309397,1,10,34.85207522904451,-2.440280408715286,1,1.0,mean,1.0,0.0,0.0
1,1.0,20.0,0.5918503372082731,0.5153222754348243,114.49566781888372,0.6124588002090416,7.398965063156036,13.751707180474929,17.044840152199804,15.878119884715527,1,10,25.71274598602604,2.968665586063826,1,10,50.22333894744578,22.48633168703342,1,10,33.81988268577289,-8.19281293967834,1,1.0,mean,1.0,0.0,0.0
0,0.0,20.0,0.7350944274073322,0.685424632546207,107.52077373814836,0.7205841610871195,4.958300277641592,10.644107157974455,10.617379721082578,8.643432311983734,1,10,19.187990658426266,15.597075561974126,1,10,38.85820058541549,1.5391112186492464,1,10,18.79773767375867,3.057831310017411,1,1.0,mean,1.0,0.0,0.0
1,1.0,20.0,0.7151895274331348,0.6617875638268476,108.96978409551653,0.5874561923468922,7.320687631682537,12.91526264066498,9.363637142304853,10.472155220488819,1,10,17.41005179249661,12.939213590365895,1,10,32.19726221331253,10.503581439579055,1,10,15.38830663725539,-1.82869168774773,1,1.0,mean,1.0,0.0,0.0
0,0.0,20.0,0.8045944707613641,0.76795593402912,105.13395984889108,0.48894420070033084,13.891547685751618,21.359922927521698,11.543692370964314,5.9624992810980215,1,10,20.055714909446934,17.925261776535052,1,10,46.043694240163596,-0.8898274587524888,1,10,24.50003548799932,8.793116386840147,1,1.0,mean,1.0,0.0,0.0
1,1.0,20.0,0.7610287291652622,0.7162216158837489,109.15928590410614,0.4854583406080638,13.986300532239117,21.05567244631232,12.133654812681002,7.677430123249689,1,10,19.63016045789095,13.754201291225788,1,10,41.94611065310834,11.323507166837617,1,10,22.957555635557952,2.651755614494453,1,1.0,mean,1.0,0.0,0.0
0,0.0,20.0,0.673715165414983,0.6125367589302924,106.93392146821625,0.6783001773483374,9.408951760658303,19.498645503593558,10.5318561380473,12.427937610878962,1,10,19.750095722424774,8.190362130917809,1,10,38.57231236764021,9.172468698833931,1,10,20.59874035674015,-0.9563338392013279,1,1.0,mean,1.0,0.0,0.0
1,1.0,20.0,0.6596303234296497,0.595811009072709,107.779153175496,0.6603699439392217,9.933368279800707,20.516123685525724,8.920068165014564,13.652105654847178,1,10,15.260921275777918,5.460493204997952,1,10,27.08927812255517,16.29664824566226,1,10,16.88448795475104,-3.854045681547504,1,1.0,mean,1.0,0.0,0.0
0,0.0,50.0,0.6827621064133453,0.6620726785707374,274.7082539190522,0.8386327296779604,7.616235960591964,13.676340350393602,6.788567076001943,9.901634394187871,1,10,13.093451746151757,11.569860218268929,1,10,23.369718089182456,4.46015979419294,1,10,13.712968351861216,3.442351056662532,1,1.0,mean,1.0,1.0,0.0
1,1.0,50.0,0.6643169094278643,0.6424245339557684,277.5340332531709,0.8583743009291918,6.6844704013050595,13.389817164112722,6.432251471165216,10.975647012032207,1,10,11.298520327801146,8.619161625203203,1,10,18.918748837141578,11.215934932830024,1,10,12.765723495496122,0.87905190650247,1,1.0,mean,1.0,1.0,0.0
0,0.0,50.0,0.7868027576268571,0.772898589646,250.428050386507,0.6834154150141949,7.0841980054869875,12.502141870484666,7.200161406787956,12.892103009676049,1,10,11.24333757970221,8.901401425143538,1,10,18.63620769811242,12.527521043628438,1,10,12.725662882693204,-4.560285027106806,1,1.0,mean,1.0,1.0,0.0
1,1.0,50.0,0.7712047923295898,0.7562833657423891,253.9585281885928,0.6176991736019585,8.554727173423387,13.667159952255965,7.190000733355241,14.017514421513969,0,10,10.618010403847606,6.635761380164699,1,10,15.798571329421101,17.46668208766688,1,10,11.372204327411607,-7.534085474729431,0,1.0,mean,1.0,1.0,0.0
0,0.0,50.0,0.8261087833711334,0.8147680518518594,249.65899378074252,0.5417776305024169,12.899567833173236,19.034077206980214,6.422441034138828,12.08886148486313,1,10,11.698204080640672,3.609571028908171,0,10,19.335826279044873,21.859394065129433,0,10,10.51522808698353,-2.281619278781685,1,1.0,mean,1.0,1.0,0.0
1,1.0,50.0,0.8290264380492669,0.8178759883568277,248.8129449888308,0.5443576807116698,12.826935995657877,18.773297601803133,6.571552575224715,11.619519685680935,1,10,10.894110100776148,4.152180893502769,0,10,17.01384008203565,21.56333505109875,0,10,9.858340001597604,-2.013349294579953,1,1.0,mean,1.0,1.0,0.0
0,0.0,50.0,0.7541796883463275,0.7381479288906532,251.63023434673767,0.6064494137827452,8.014303181047435,14.591411871355833,4.678601149627873,13.297444721547244,0,10,9.022165717316518,9.777556249815618,1,10,17.436922818601843,11.228832072097399,1,10,9.511779648783508,-3.2948552528524355,1,1.0,mean,1.0,1.0,0.0
1,1.0,50.0,0.7239231981066341,0.7059181892875015,257.434147653683,0.6079905603181487,7.982919120106598,14.31441975268414,4.8141303137693665,14.107675885187527,0,10,9.113952192486186,7.81192663347404,1,10,17.0889470697739,15.217213770804033,1,10,9.499832329227658,-5.177453636572167,0,1.0,mean,1.0,1.0,0.0
0,0.0,50.0,0.802387739152806,0.7894999830105978,250.42418353902642,0.3549670895227838,8.51384460060009,16.388177389451766,4.856016652405362,9.878099754317832,1,10,8.167929837972768,8.231483394140321,1,10,16.115529014713637,13.10871433537957,1,10,9.857125396645744,1.7736790255655284,1,1.0,mean,1.0,1.0,0.0
1,1.0,50.0,0.7471285504610281,0.7306369341867474,262.75290467897366,0.44340393614269114,7.346559091815818,14.56300642025981,5.4461061674860325,12.12720000079699,1,10,9.061266491937833,3.7736796231606635,0,10,16.558951250307338,20.823357615822342,0,10,10.53421877937633,-2.0890307628162157,1,1.0,mean,1.0,1.0,0.0
0,0.0,20.0,0.974764736491085,0.9700331245831634,55.756597051162935,0.9373121248992841,1.0872749885748043,5.680716981234655,2.599290232009878,11.035448125402777,1,10,4.746207659226542,9.370477302520989,1,10,8.275246262894157,10.332261817103834,1,10,5.002220527150965,-0.272190457076789,1,1.0,invert,0.0,0.0,0.0
1,1.0,20.0,0.9773375243138932,0.9730883101227482,53.60595987663869,0.9366545799937301,1.0986796203082114,5.453984778244079,2.4361317511608114,11.063486054385269,1,10,4.466584424199567,9.413218301922821,1,10,7.597019259817447,10.809397611325224,1,10,4.603514226427332,-0.676639366904892,1,1.0,invert,0.0,0.0,0.0
0,0.0,20.0,0.9682361831777238,0.962280467523547,64.36552389358454,0.9310352100443835,2.589352252419606,7.752442642031834,4.066192811571802,9.525715680218003,1,10,8.610889165342094,12.138503308057153,1,10,13.010542904196175,6.5134696149739355,1,10,6.98814588975611,1.7778783330852477,1,1.0,invert,0.0,0.0,0.0
1,1.0,20.0,0.9654266158505262,0.9589441063224999,66.06065060611628,0.9223076419785983,2.9170375544966562,8.006981424622024,4.418416101174525,9.358941004520275,1,10,9.763840018848725,12.928705820035418,1,10,14.220751194160144,5.918724365756745,1,10,7.361153507669028,1.7613128668635696,1,1.0,invert,0.0,0.0,0.0
0,0.0,20.0,0.9810720491607626,0.9775230583784056,47.381950622697545,0.9639429208728955,1.3927421626597503,4.86032986749684,2.0172715366498792,11.065163325296348,0,10,3.9468734925252242,8.196264983662852,1,10,8.530424828624879,14.674059452600591,0,10,3.5338015478029403,-0.4999104800709251,1,1.0,invert,0.0,0.0,0.0
1,1.0,20.0,0.977558115177832,0.9733502617736755,50.787737842759185,0.9607241402433585,1.517070910401789,5.286770962236311,2.043945174316235,11.478699208632861,0,10,4.06400465114692,7.600726144377628,0,10,9.016690734132993,15.570284589954248,0,10,3.663519446463365,-1.0683432154183574,0,1.0,invert,0.0,0.0,0.0
0,0.0,20.0,0.9592132967243482,0.9515657898601635,67.83531892625855,0.8320525058941318,1.1109649891942388,4.71246062684439,3.6538006894691115,10.147977398226894,1,10,6.583981085371946,9.63994178571473,1,10,13.355394533478789,11.012340024647962,1,10,8.226282372724906,0.23224877261407317,1,1.0,invert,0.0,0.0,0.0
1,1.0,20.0,0.9596202220698401,0.9520490137079352,67.63477862990375,0.8345749841384333,1.0942789110223514,4.663280993404265,3.537211029858934,10.320507983837663,1,10,6.3811995169109474,9.409426424796614,1,10,13.082838136667327,11.341941858480109,1,10,8.063776107325896,-0.023623118052658043,1,1.0,invert,0.0,0.0,0.0
0,0.0,20.0,0.9693951412594308,0.9636567302455741,65.10524331176424,0.9299535386056802,1.1609451475148633,4.672332960717759,3.773115462290839,10.596126286091918,1,10,6.727905342647681,9.62086905763267,1,10,10.412319638688615,10.961828281726156,1,10,6.2110799064992435,-0.1671935761754213,1,1.0,invert,0.0,0.0,0.0
1,1.0,20.0,0.9717447507247332,0.9664468914856207,63.50765284495171,0.9247520561681462,1.2471541533023935,4.968455109624392,3.26890676467017,11.13687396018616,1,10,6.004604542564117,9.084524421925202,1,10,9.49228533341039,11.66020913045387,1,10,5.5878194879699095,-0.8874954106335402,1,1.0,invert,0.0,0.0,0.0
0,0.0,50.0,0.9535163659001595,0.9504848245458221,152.29426968565187,0.9535006320818368,1.181647998238306,4.725895130641128,2.9240464560715544,10.378991594528028,1,10,5.384954860969323,8.092190231380814,1,10,9.651848369576783,13.499135316829133,1,10,5.214990327422222,0.34971138471147256,1,1.0,invert,0.0,1.0,0.0
1,1.0,50.0,0.9488926248404856,0.9455595351561695,157.03569563413643,0.9600527249485511,1.0151453603131928,4.349235160624146,3.04566746558012,10.658336165145762,1,10,5.9978605850212325,8.040584235390622,1,10,10.749859917565033,13.44599539152539,1,10,5.42854315242592,-0.12645283766247317,1,1.0,invert,0.0,1.0,0.0
0,0.0,50.0,0.9401460854891934,0.9362425693254451,158.49522795448215,0.9390991938970076,1.2057701350148171,5.638271063914039,2.5407373417262065,10.512977311295879,1,10,4.4024973519214825,9.8130157602512,1,10,7.886556632184444,9.838333799456127,1,10,3.7896160592137473,0.7054457169427923,1,1.0,invert,0.0,1.0,0.0
1,1.0,50.0,0.9482344315185385,0.944858416182791,151.2361475493967,0.9454553487182009,1.0799251397291336,5.335173796316002,2.23469004628323,10.713641021922616,1,10,4.150556041824718,10.324845852499305,1,10,7.351251424104672,9.214698786822977,1,10,3.2760161026059587,0.16341188845498245,1,1.0,invert,0.0,1.0,0.0
0,0.0,50.0,0.9642941763484885,0.9619655356755638,154.70860326899162,0.9570197582961518,0.8227523787574986,4.033625115272082,2.0668763156206538,9.80048854980339,1,10,3.396953592688285,9.524707868770511,1,10,5.991548552218806,11.729732966627731,1,10,3.638091310339167,0.6526403614675544,1,1.0,invert,0.0,1.0,0.0
1,1.0,50.0,0.9595817937243719,0.9569458237498745,160.90692981231547,0.960367258715466,0.7586726103871912,3.905463828739774,2.2000519484151546,9.917209622784688,1,10,3.81818372189828,9.81971605693481,1,10,6.5475197723671705,11.52789288251898,1,10,3.838255285668672,0.3590450751540346,1,1.0,invert,0.0,1.0,0.0
0,0.0,50.0,0.9701212274891611,0.9681726118906281,140.7608831860406,0.9631352066984017,0.8705973025416683,5.282761253797534,2.0419796282152376,9.152546877871416,1,10,3.4787046749554555,11.549453743653633,1,10,6.367501423409589,8.167207962350961,1,10,3.6293437620971902,1.9389697843391338,1,1.0,invert,0.0,1.0,0.0
1,1.0,50.0,0.9735791998683576,0.9718561042075984,134.61104843185117,0.9637255361740366,0.8566561081643134,5.200871627270927,1.7782329988582433,9.65217818967843,1,10,3.0629734991343014,10.974180646543797,1,10,5.64592966578861,9.317893838774895,1,10,3.174330484212107,0.9374750982146767,1,1.0,invert,0.0,1.0,0.0
0,0.0,50.0,0.9736109073500188,0.9718898795684983,127.15100817348184,0.9238479405710576,1.472250027618904,6.016350645514349,1.4089639867346868,9.709162908760794,1,10,2.5723786924541585,10.250514427041846,1,10,5.102184789408113,8.623140273857299,1,10,2.7752979210559374,1.5382995650889875,1,1.0,invert,0.0,1.0,0.0
1,1.0,50.0,0.9741345638355255,0.9724476875639294,126.14884811582434,0.9242487919608504,1.4645003557896827,5.957845586622573,1.3330383923891915,10.014747747808576,1,10,2.4655748538957845,9.941458974007482,1,10,4.917745318158165,9.259786274321844,1,10,2.643522688580301,0.9087537459427235,1,1.0,invert,0.0,1.0,0.0
0,0.0,20.0,0.8206900739870095,0.7870694628595738,104.96106087324921,0.6939150664869169,6.931084760567655,14.442114887158336,11.177982541781763,6.902884051355153,1,10,31.325236119161783,17.492494011248954,1,10,49.56274535387843,0.3892749190710716,1,10,20.05154624615142,4.791220192006573,1,1.0,invert,1.0,0.0,0.0
1,1.0,20.0,0.831363248604847,0.7997438577182558,103.73368612795429,0.6685486626049839,7.505489692422803,15.694399464407665,9.31688896932084,7.593042107439137,1,10,27.034047990853452,16.83718485202595,1,10,43.30092000511978,1.4739878521918843,1,10,17.76256751931803,3.933938478262574,1,1.0,invert,1.0,0.0,0.0
0,0.0,20.0,0.7413863352442606,0.6928962731025594,106.97824764526499,0.700266203352813,14.23950485138358,25.755819766220377,14.581704857868543,14.0983287744983,1,10,25.46345747282801,2.1253609017101187,1,10,42.516548636046615,23.518078384435068,1,10,21.843712691003425,-3.534353244017522,1,1.0,invert,1.0,0.0,0.0
1,1.0,20.0,0.7464977983788756,0.6989661355749148,106.57899167856388,0.7254002225760396,13.045458692200608,24.496179401681673,13.863506755655337,13.242684747315803,1,10,26.75314051478321,4.234623814942214,1,10,42.853166525039114,20.531196947953376,1,10,20.52143888145724,-2.3676243598073867,1,1.0,invert,1.0,0.0,0.0
0,0.0,20.0,0.6484931396029838,0.5825856032785433,114.1190898942245,0.040404307650858784,9.890658109002995,13.831473025528366,14.333927079244535,6.995559837118047,1,10,19.98624175595803,13.824287361031926,1,10,34.93537211910569,2.0690834907908435,1,10,22.82617471096814,6.878815888338281,1,1.0,invert,1.0,0.0,0.0
1,1.0,20.0,0.7034593515578793,0.6478579799749817,110.7181913888821,0.045744269577417396,9.835618535407798,13.191441266326148,11.133816147335967,7.701892007542414,1,10,17.391801078560356,14.88091907310044,1,10,33.24669862701385,-1.7950526054975917,1,10,19.117830893282544,6.544624815758532,1,1.0,invert,1.0,0.0,0.0
0,0.0,20.0,0.8151258111897656,0.7804619007878466,103.25439921415128,0.7197598257216935,13.28944032591331,18.667070076843395,19.10145733025449,8.124333770532726,1,10,27.45975587349099,10.879266355117135,1,10,47.1606648755592,11.528511133115718,1,10,32.73639745393086,3.191508175661461,1,1.0,invert,1.0,0.0,0.0
1,1.0,20.0,0.805158833143316,0.7686261143576878,104.3045825035041,0.71802318600706,13.371794577635665,18.354980381884335,17.313779147681345,10.109340195293813,1,10,25.50517005901481,8.201620442136697,1,10,43.273493598349205,16.224349353062536,1,10,29.180057628132314,-0.36634647053654845,1,1.0,invert,1.0,0.0,0.0
0,0.0,20.0,0.8518511865198581,0.8240732839923315,105.1287311927813,0.7486278786681541,8.676081035135628,14.18534451109569,14.28391294192302,9.983198564084287,1,10,21.494691520307995,7.542832290836991,1,10,40.83491035561026,26.89305188385932,1,10,26.68338959487894,-7.748973043032434,1,1.0,invert,1.0,0.0,0.0
1,1.0,20.0,0.8847188378542774,0.8631036199519544,100.11186654541426,0.7415669581177531,8.919787928936552,14.369463571948604,10.217067845774231,8.97634536258154,1,10,14.866983301021003,9.542927191180286,1,10,32.97432928003866,21.32124230546769,1,10,21.862495229308614,-4.421109584105372,1,1.0,invert,1.0,0.0,0.0
0,0.0,50.0,0.7615209868230257,0.7459680077027883,248.83178094797867,0.6542326170704462,10.116125503810608,18.04475439031016,5.34247350593451,12.57935209730552,1,10,9.66578294484152,4.783108963274977,0,10,18.6182588659451,18.41992621790066,1,10,10.297467142740471,-3.894995508155708,1,1.0,invert,1.0,1.0,0.0
1,1.0,50.0,0.7680770212129986,0.7529516095529767,247.43798180635514,0.6528933434389481,10.155308668010157,18.069456823813315,4.881321418965122,12.502618151105125,0,10,9.057287108613854,5.219004149150726,0,10,17.733162812876266,17.669806413276135,1,10,9.738914418781748,-3.6593860583405524,1,1.0,invert,1.0,1.0,0.0
0,0.0,50.0,0.7336414977462248,0.7162702910775003,261.8473145654068,0.544275680738949,11.347424741762163,13.131396940473186,6.418193521899525,9.045224165947438,1,10,12.801064596736492,8.084450517467134,1,10,23.782650411551394,11.37937884645293,1,10,12.277388257454849,2.671456392574692,1,1.0,invert,1.0,1.0,0.0
1,1.0,50.0,0.7632997563666308,0.7478627839557589,255.9448841453772,0.6156948210517265,9.569105513298164,12.601344759065803,5.2155545129197804,8.806355826307332,1,10,11.184080430566802,10.031177705403657,1,10,19.932278563280192,9.54250572327512,1,10,9.724365775423557,2.051606862582476,1,1.0,invert,1.0,1.0,0.0
0,0.0,50.0,0.693191639308923,0.6731823983942875,268.683719622473,0.7567471308093741,9.783039627425167,20.740683658595096,7.631514390215493,8.275890750860995,1,10,11.742367814908144,13.21555351604419,1,10,19.729399231455364,3.717969322509869,1,10,11.830386936335666,3.9400265779981347,1,1.0,invert,1.0,1.0,0.0
1,1.0,50.0,0.6984183955021348,0.6787500299914044,267.82458566412043,0.7404576144443141,10.438164414405945,21.91540141432943,6.89064077583107,9.002529326926956,1,10,10.594040344816564,12.253422936856254,1,10,18.733014655319135,4.491127720672921,1,10,11.073764561073117,3.1747835684815517,1,1.0,invert,1.0,1.0,0.0
0,0.0,50.0,0.6741284749027403,0.6528759841355277,279.23019543576925,0.5415059064188057,14.409621733219435,17.49891274838164,7.169363270753472,12.720518168894099,1,10,16.30168397282932,7.509964168036644,1,10,30.67859853524554,18.0456073366653,1,10,13.5538336016266,-5.613270473732207,1,1.0,invert,1.0,1.0,0.0
1,1.0,50.0,0.6995623723918905,0.6799686140696224,275.16704351065806,0.5323188494702674,14.698353948799303,17.55960802923376,6.233986595171309,12.130269317399678,1,10,13.723959389712533,9.41344237882491,1,10,27.317812995383647,14.193235326572882,1,10,12.308692446496906,-4.439051025624401,1,1.0,invert,1.0,1.0,0.0
0,0.0,50.0,0.6721882073015936,0.6508091773430018,267.9282597644887,0.5721204603550898,11.750261721343639,20.94202523506731,7.498441417368069,13.92552371035464,0,10,13.818494126222891,5.9294781991912044,1,10,22.67519210708954,14.585187328217136,1,10,12.984814710519949,-3.4017079409686737,1,1.0,invert,1.0,1.0,0.0
1,1.0,50.0,0.7010397518972075,0.6815423444122427,263.32180847026603,0.5705260494433728,11.794046814502307,20.992535137046325,6.33446214152521,13.071767076055231,1,10,11.726009618070247,8.088444559074217,1,10,21.20649991763961,10.306270748319296,1,10,11.718120804036577,-1.7426778293449743,1,1.0,invert,1.0,1.0,0.0
0,0.0,20.0,0.9633521236507626,0.9564806468352806,68.7691270565726,0.925684000273507,2.4623075221655046,6.8886649096599,3.6086255235168494,9.492605579305232,1,10,10.069821513117438,13.846126080636846,1,10,16.608500754680787,2.396492052125346,1,10,7.125668400587122,2.6812485335570306,1,1.0,drop,0.0,0.0,0.0
1,1.0,18.0,0.9666686088032965,0.9595261678325744,62.292735492294966,0.9374447004652288,2.0726409543391067,6.2445139946313155,3.6822493062768054,9.586254914778577,1,10,10.671967278255215,12.98346504900221,1,10,17.377801691125562,3.6361121270208514,1,10,7.28454166021967,2.529159333421024,1,1.0,drop,0.0,0.0,0.0
0,0.0,20.0,0.9688049429005886,0.962955869694449,58.73790675011688,0.8898396915491192,2.812857704287123,6.471091142666505,4.0503368766923025,8.771909369445284,1,10,6.212199679767991,13.081534724589712,1,10,11.628508610209206,4.6299499223102725,1,10,7.740075451856067,2.0445675718297776,1,1.0,drop,0.0,0.0,0.0
1,1.0,18.0,0.9719387859534493,0.9659256686577599,52.338528186844925,0.8988433170029733,2.582957138642997,6.00993205125738,4.090930840914634,9.07178411317766,1,10,6.596383936222182,12.373957914030033,1,10,11.895334803543662,5.551874194920913,1,10,7.7246787437223166,1.6813480807617482,1,1.0,drop,0.0,0.0,0.0
0,0.0,20.0,0.9546921384603051,0.9461969144216122,66.86601605990629,0.9490989063812195,0.6557324356766533,4.14192403214956,3.960627845015498,8.617897671881801,1,10,7.533356238464609,12.081415267138919,1,10,13.535321013357041,9.047210539054587,1,10,6.619417238618318,2.2846512485166386,1,1.0,drop,0.0,0.0,0.0
1,1.0,18.0,0.956445386779398,0.9471122553749833,61.59867583500727,0.9509760554554479,0.6315500960241744,3.8437441441707962,4.208024222803203,8.667883595289595,1,10,7.903343783134076,12.009256867838419,1,10,14.277599562896171,8.859720884174477,1,10,7.24473222385128,2.4772678061136606,1,1.0,drop,0.0,0.0,0.0
0,0.0,20.0,0.9444923231666921,0.9340846337604468,65.41158549684437,0.9616272048358181,1.125582810941667,4.82079534910122,4.928547064645247,10.540553653171182,1,10,9.47510568489447,8.473517482513357,1,10,16.348229890015197,13.27192314477708,1,10,6.824756704145461,-0.026285736386043368,1,1.0,drop,0.0,0.0,0.0
1,1.0,18.0,0.9419539689231855,0.9295155336924396,61.24616039620129,0.9621374341569127,1.1106163392263473,4.773882953677224,5.351815554774568,10.450914458727878,1,10,10.301577221463166,8.650238858127395,1,10,17.777824283657168,12.960802374129642,1,10,7.356030748471547,0.05461335488330654,1,1.0,drop,0.0,0.0,0.0
0,0.0,20.0,0.9828820684683794,0.9796724563062006,50.64192518781368,0.9431171681452212,1.0151274420388487,6.100075448728163,2.295015028255605,10.01654023471469,1,10,4.853727160529517,9.947554523682616,1,10,7.299244039335591,6.89202051931373,1,10,3.4965082192800354,2.047005628306147,1,1.0,drop,0.0,0.0,0.0
1,1.0,18.0,0.9826335822099864,0.9789122069692693,47.84611736850394,0.9428344308951497,1.0201731532328142,6.119526092028253,2.4553282748744145,10.017898541586826,1,10,5.1911937752804675,9.950396616019507,1,10,7.824089053084375,6.831110063643127,1,10,3.742462088222447,2.0505516842288767,1,1.0,drop,0.0,0.0,0.0
0,0.0,50.0,0.9553592722786876,0.9524479204707759,150.0561189174554,0.9270942668140221,1.1842015397023993,6.125040755594438,3.1292406840692912,11.593557123937682,0,10,5.397480936466096,8.383511065738219,1,10,8.86214662046238,13.253016674503753,1,10,5.00555653294292,-1.97068583682844,0,1.0,drop,0.0,1.0,0.0
1,1.0,45.0,0.9541282753506124,0.9507718076933401,133.14517400090895,0.9266381592240482,1.1916100559700993,6.04681021550439,3.1260566164257497,11.296999379736649,1,10,5.460057345371094,9.083430024712024,1,10,9.07203703846551,11.581596776336582,1,10,5.021351476330008,-1.1901532095710772,1,1.0,drop,0.0,1.0,0.0
0,0.0,50.0,0.9708914265589411,0.9689930413345242,139.78714398026855,0.9580356405779278,1.116932571588719,6.1039814084921655,1.788157617634944,9.741457747033294,1,10,3.207438907004523,10.404016803054285,1,10,5.436578691102433,8.919571706008375,1,10,2.870463854356154,1.7945274805736076,1,1.0,drop,0.0,1.0,0.0
1,1.0,45.0,0.968190665977707,0.9658631537321734,131.11396145027632,0.9580421194060604,1.1167601296816638,6.077535609626646,1.9352172887638375,9.76264810321385,1,10,3.444438605359842,10.350731460308758,1,10,6.104112186150673,9.100468157000428,1,10,3.277783582881681,1.7122823798807778,1,1.0,drop,0.0,1.0,0.0
0,0.0,50.0,0.9052949303322283,0.8991185127451997,168.3770182386336,0.9553077155067662,1.4869523081044855,6.812012259298507,2.4932826819109373,11.15187459832784,1,10,4.227553738248428,8.195313704468818,1,10,9.937870259180372,13.430440449464854,1,10,4.754960669220912,-1.3717196202955155,1,1.0,drop,0.0,1.0,0.0
1,1.0,45.0,0.9096735911957825,0.9030643417710836,154.26307437560385,0.9608822938628778,1.3014810965224373,6.405415586208946,2.791689366776758,10.829612296261631,1,10,4.820657372446218,8.441843693343545,1,10,10.975161499536517,13.13009304924623,1,10,5.251432276738754,-0.8449957511590719,1,1.0,drop,0.0,1.0,0.0
